rule_id,rule_name,rule_text,category,label,severity,target_os,hash
R436,Benign_Xfburn,"rule Benign_Xfburn { meta: description = ""Detects Xfburn disc burner"" author = ""CyberSecTeam"" date = ""2029-12-15"" strings: $s1 = ""xfburn"" nocase $s2 = ""xfce.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t6u7v8w9x0y1z2a3b4c5
R437,Maze2,"rule Maze2 { meta: description = ""Detects Maze ransomware variant"" author = ""CyberSecTeam"" date = ""2029-12-20"" strings: $s1 = ""maze2"" nocase $s2 = ""chaes"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],u7v8w9x0y1z2a3b4c5d6
R438,Benign_Brasero,"rule Benign_Brasero { meta: description = ""Detects Brasero disc burner"" author = ""CyberSecTeam"" date = ""2029-12-25"" strings: $s1 = ""brasero"" nocase $s2 = ""gnome.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v8w9x0y1z2a3b4c5d6e7
R439,Egregor2,"rule Egregor2 { meta: description = ""Detects Egregor ransomware variant"" author = ""CyberSecTeam"" date = ""2029-12-30"" strings: $s1 = ""egregor2"" nocase $s2 = ""sekhm_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],w9x0y1z2a3b4c5d6e7f8
R440,Benign_K3b,"rule Benign_K3b { meta: description = ""Detects K3b disc burner"" author = ""CyberSecTeam"" date = ""2030-01-01"" strings: $s1 = ""k3b"" nocase $s2 = ""kde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x0y1z2a3b4c5d6e7f8g9
R441,Ryuk2,"rule Ryuk2 { meta: description = ""Detects Ryuk ransomware variant"" author = ""CyberSecTeam"" date = ""2030-01-05"" strings: $s1 = ""ryuk2"" nocase $s2 = ""hermes_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],y1z2a3b4c5d6e7f8g9h0
R442,Benign_SimpleBurn,"rule Benign_SimpleBurn { meta: description = ""Detects SimpleBurn disc burner"" author = ""CyberSecTeam"" date = ""2030-01-10"" strings: $s1 = ""simpleburn"" nocase $s2 = ""simpleburn.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z2a3b4c5d6e7f8g9h0i1
R443,Clop2,"rule Clop2 { meta: description = ""Detects Clop ransomware variant"" author = ""CyberSecTeam"" date = ""2030-01-15"" strings: $s1 = ""clop2"" nocase $s2 = ""cryptomix_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],a3b4c5d6e7f8g9h0i1j2
R444,Benign_Nero,"rule Benign_Nero { meta: description = ""Detects Nero Burning ROM"" author = ""CyberSecTeam"" date = ""2030-01-20"" strings: $s1 = ""nero.exe"" nocase $s2 = ""nero.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],b4c5d6e7f8g9h0i1j2k3
R445,Sodinokibi2,"rule Sodinokibi2 { meta: description = ""Detects Sodinokibi ransomware variant"" author = ""CyberSecTeam"" date = ""2030-01-25"" strings: $s1 = ""sodinokibi2"" nocase $s2 = ""revil_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],c5d6e7f8g9h0i1j2k3l4
R446,Benign_ImgBurn,"rule Benign_ImgBurn { meta: description = ""Detects ImgBurn disc burner"" author = ""CyberSecTeam"" date = ""2030-01-30"" strings: $s1 = ""imgburn.exe"" nocase $s2 = ""imgburn.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],d6e7f8g9h0i1j2k3l4m5
R447,DoppelPaymer2,"rule DoppelPaymer2 { meta: description = ""Detects DoppelPaymer ransomware variant"" author = ""CyberSecTeam"" date = ""2030-02-01"" strings: $s1 = ""doppelpaymer2"" nocase $s2 = ""grief_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],e7f8g9h0i1j2k3l4m5n6
R448,Benign_Ashampoo,"rule Benign_Ashampoo { meta: description = ""Detects Ashampoo Burning Studio"" author = ""CyberSecTeam"" date = ""2030-02-05"" strings: $s1 = ""ashampoo.exe"" nocase $s2 = ""ashampoo.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],f8g9h0i1j2k3l4m5n6o7
R449,Avaddon2,"rule Avaddon2 { meta: description = ""Detects Avaddon ransomware variant"" author = ""CyberSecTeam"" date = ""2030-02-10"" strings: $s1 = ""avaddon2"" nocase $s2 = ""ransom_x2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],g9h0i1j2k3l4m5n6o7p8
R450,Benign_CDBurnerXP,"rule Benign_CDBurnerXP { meta: description = ""Detects CDBurnerXP disc burner"" author = ""CyberSecTeam"" date = ""2030-02-15"" strings: $s1 = ""cdburnerxp.exe"" nocase $s2 = ""cdburnerxp.se"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],h0i1j2k3l4m5n6o7p8q9
R451,Babuk2,"rule Babuk2 { meta: description = ""Detects Babuk ransomware variant"" author = ""CyberSecTeam"" date = ""2030-02-20"" strings: $s1 = ""babuk2"" nocase $s2 = ""locker_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],i1j2k3l4m5n6o7p8q9r0
R452,Benign_InfraRecorder,"rule Benign_InfraRecorder { meta: description = ""Detects InfraRecorder disc burner"" author = ""CyberSecTeam"" date = ""2030-02-25"" strings: $s1 = ""infrarecorder.exe"" nocase $s2 = ""infrarecorder.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],j2k3l4m5n6o7p8q9r0s1
R453,Hive2,"rule Hive2 { meta: description = ""Detects Hive ransomware variant"" author = ""CyberSecTeam"" date = ""2030-03-01"" strings: $s1 = ""hive2"" nocase $s2 = ""encrypt_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],k3l4m5n6o7p8q9r0s1t2
R454,Benign_BurnAware,"rule Benign_BurnAware { meta: description = ""Detects BurnAware disc burner"" author = ""CyberSecTeam"" date = ""2030-03-05"" strings: $s1 = ""burnaware.exe"" nocase $s2 = ""burnaware.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],l4m5n6o7p8q9r0s1t2u3
R455,Cuba2,"rule Cuba2 { meta: description = ""Detects Cuba ransomware variant"" author = ""CyberSecTeam"" date = ""2030-03-10"" strings: $s1 = ""cuba2"" nocase $s2 = ""fidel_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],m5n6o7p8q9r0s1t2u3v4
R456,Benign_ExpressBurn,"rule Benign_ExpressBurn { meta: description = ""Detects Express Burn disc burner"" author = ""CyberSecTeam"" date = ""2030-03-15"" strings: $s1 = ""expressburn.exe"" nocase $s2 = ""nch.com.au"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],n6o7p8q9r0s1t2u3v4w5
R457,Phorpiex2,"rule Phorpiex2 { meta: description = ""Detects Phorpiex botnet variant"" author = ""CyberSecTeam"" date = ""2030-03-20"" strings: $s1 = ""phorpiex2"" nocase $s2 = ""trik_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],o7p8q9r0s1t2u3v4w5x6
R458,Benign_DeepBurner,"rule Benign_DeepBurner { meta: description = ""Detects DeepBurner disc burner"" author = ""CyberSecTeam"" date = ""2030-03-25"" strings: $s1 = ""deepburner.exe"" nocase $s2 = ""deepburner.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],p8q9r0s1t2u3v4w5x6y7
R459,Gootkit2,"rule Gootkit2 { meta: description = ""Detects Gootkit malware variant"" author = ""CyberSecTeam"" date = ""2030-03-30"" strings: $s1 = ""gootkit2"" nocase $s2 = ""banker_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],q9r0s1t2u3v4w5x6y7z8
R460,Benign_GnomeDisks,"rule Benign_GnomeDisks { meta: description = ""Detects GNOME Disks utility"" author = ""CyberSecTeam"" date = ""2030-04-01"" strings: $s1 = ""gnome-disks"" nocase $s2 = ""gnome.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r0s1t2u3v4w5x6y7z8a9
R461,Kronos2,"rule Kronos2 { meta: description = ""Detects Kronos malware variant"" author = ""CyberSecTeam"" date = ""2030-04-05"" strings: $s1 = ""kronos2"" nocase $s2 = ""osiris_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],s1t2u3v4w5x6y7z8a9b0
R462,Benign_Baobab,"rule Benign_Baobab { meta: description = ""Detects Baobab disk analyzer"" author = ""CyberSecTeam"" date = ""2030-04-10"" strings: $s1 = ""baobab"" nocase $s2 = ""gnome.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t2u3v4w5x6y7z8a9b0c1
R463,SpyEye2,"rule SpyEye2 { meta: description = ""Detects SpyEye malware variant"" author = ""CyberSecTeam"" date = ""2030-04-15"" strings: $s1 = ""spyeye2"" nocase $s2 = ""trojan_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],u3v4w5x6y7z8a9b0c1d2
R464,Benign_KDiskFree,"rule Benign_KDiskFree { meta: description = ""Detects KDiskFree utility"" author = ""CyberSecTeam"" date = ""2030-04-20"" strings: $s1 = ""kdiskfree"" nocase $s2 = ""kde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v4w5x6y7z8a9b0c1d2e3
R465,Pony2,"rule Pony2 { meta: description = ""Detects Pony malware variant"" author = ""CyberSecTeam"" date = ""2030-04-25"" strings: $s1 = ""pony2"" nocase $s2 = ""stealer_v2"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],w5x6y7z8a9b0c1d2e3f4
R466,Benign_Filelight,"rule Benign_Filelight { meta: description = ""Detects Filelight disk analyzer"" author = ""CyberSecTeam"" date = ""2030-04-30"" strings: $s1 = ""filelight"" nocase $s2 = ""kde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x6y7z8a9b0c1d2e3f4g5
R467,Azorult2,"rule Azorult2 { meta: description = ""Detects Azorult malware variant"" author = ""CyberSecTeam"" date = ""2030-05-01"" strings: $s1 = ""azorult2"" nocase $s2 = ""infosteal_v2"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],y7z8a9b0c1d2e3f4g5h6
R468,Benign_QDirStat,"rule Benign_QDirStat { meta: description = ""Detects QDirStat disk analyzer"" author = ""CyberSecTeam"" date = ""2030-05-05"" strings: $s1 = ""qdirstat"" nocase $s2 = ""github.com/shundhammer/qdirstat"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z8a9b0c1d2e3f4g5h6i7
R469,RedLine2,"rule RedLine2 { meta: description = ""Detects RedLine stealer variant"" author = ""CyberSecTeam"" date = ""2030-05-10"" strings: $s1 = ""redline2"" nocase $s2 = ""infosteal_x2"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],a9b0c1d2e3f4g5h6i7j8
R470,Benign_DiskUsage,"rule Benign_DiskUsage { meta: description = ""Detects Disk Usage analyzer"" author = ""CyberSecTeam"" date = ""2030-05-15"" strings: $s1 = ""diskusage"" nocase $s2 = ""xfce.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b0c1d2e3f4g5h6i7j8k9
R471,HawkEye2,"rule HawkEye2 { meta: description = ""Detects HawkEye keylogger variant"" author = ""CyberSecTeam"" date = ""2030-05-20"" strings: $s1 = ""hawkeye2"" nocase $s2 = ""keylogger_v2"" condition: $s1 or $s2 }",Keylogger,malicious,high,['Windows'],c1d2e3f4g5h6i7j8k9l0
R472,Benign_Ncdu,"rule Benign_Ncdu { meta: description = ""Detects Ncdu disk analyzer"" author = ""CyberSecTeam"" date = ""2030-05-25"" strings: $s1 = ""ncdu"" nocase $s2 = ""dev.yorhel.nl/ncdu"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d2e3f4g5h6i7j8k9l0m1
R473,Predator2,"rule Predator2 { meta: description = ""Detects Predator stealer variant"" author = ""CyberSecTeam"" date = ""2030-05-30"" strings: $s1 = ""predator2"" nocase $s2 = ""pain_v2"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],e3f4g5h6i7j8k9l0m1n2
R474,Benign_Gdu,"rule Benign_Gdu { meta: description = ""Detects Gdu disk analyzer"" author = ""CyberSecTeam"" date = ""2030-06-01"" strings: $s1 = ""gdu"" nocase $s2 = ""github.com/dundee/gdu"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f4g5h6i7j8k9l0m1n2o3
R475,Amadey2,"rule Amadey2 { meta: description = ""Detects Amadey botnet variant"" author = ""CyberSecTeam"" date = ""2030-06-05"" strings: $s1 = ""amadey2"" nocase $s2 = ""loader_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],g5h6i7j8k9l0m1n2o3p4
R476,Benign_Krusader,"rule Benign_Krusader { meta: description = ""Detects Krusader file manager"" author = ""CyberSecTeam"" date = ""2030-06-10"" strings: $s1 = ""krusader"" nocase $s2 = ""krusader.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h6i7j8k9l0m1n2o3p4q5
R477,SmokeLoader2,"rule SmokeLoader2 { meta: description = ""Detects SmokeLoader variant"" author = ""CyberSecTeam"" date = ""2030-06-15"" strings: $s1 = ""smokeloader2"" nocase $s2 = ""downloader_v2"" condition: $s1 or $s2 }",Loader,malicious,high,['Windows'],i7j8k9l0m1n2o3p4q5r6
R478,Benign_Dolphin,"rule Benign_Dolphin { meta: description = ""Detects Dolphin file manager"" author = ""CyberSecTeam"" date = ""2030-06-20"" strings: $s1 = ""dolphin"" nocase $s2 = ""kde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],j8k9l0m1n2o3p4q5r6s7
R479,Vidro2,"rule Vidro2 { meta: description = ""Detects Vidro backdoor variant"" author = ""CyberSecTeam"" date = ""2030-06-25"" strings: $s1 = ""vidro2"" nocase $s2 = ""backdoor_v2"" condition: $s1 or $s2 }",Backdoor,malicious,high,['Windows'],k9l0m1n2o3p4q5r6s7t8
R480,Benign_Nemo,"rule Benign_Nemo { meta: description = ""Detects Nemo file manager"" author = ""CyberSecTeam"" date = ""2030-06-30"" strings: $s1 = ""nemo"" nocase $s2 = ""linuxmint.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l0m1n2o3p4q5r6s7t8u9
R481,Glupteba2,"rule Glupteba2 { meta: description = ""Detects Glupteba botnet variant"" author = ""CyberSecTeam"" date = ""2030-07-01"" strings: $s1 = ""glupteba2"" nocase $s2 = ""miner_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],m1n2o3p4q5r6s7t8u9v0
R482,Benign_Nautilus,"rule Benign_Nautilus { meta: description = ""Detects Nautilus file manager"" author = ""CyberSecTeam"" date = ""2030-07-05"" strings: $s1 = ""nautilus"" nocase $s2 = ""gnome.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n2o3p4q5r6s7t8u9v0w1
R483,Ursnif2,"rule Ursnif2 { meta: description = ""Detects Ursnif malware variant"" author = ""CyberSecTeam"" date = ""2030-07-10"" strings: $s1 = ""ursnif2"" nocase $s2 = ""gozi_v3"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],o3p4q5r6s7t8u9v0w1x2
R484,Benign_Thunar,"rule Benign_Thunar { meta: description = ""Detects Thunar file manager"" author = ""CyberSecTeam"" date = ""2030-07-15"" strings: $s1 = ""thunar"" nocase $s2 = ""xfce.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p4q5r6s7t8u9v0w1x2y3
R485,DarkComet2,"rule DarkComet2 { meta: description = ""Detects DarkComet RAT variant"" author = ""CyberSecTeam"" date = ""2030-07-20"" strings: $s1 = ""darkcomet2"" nocase $s2 = ""remote_v3"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],q5r6s7t8u9v0w1x2y3z4
R486,Benign_Caja,"rule Benign_Caja { meta: description = ""Detects Caja file manager"" author = ""CyberSecTeam"" date = ""2030-07-25"" strings: $s1 = ""caja"" nocase $s2 = ""mate-desktop.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r6s7t8u9v0w1x2y3z4a5
R487,PoisonIvy2,"rule PoisonIvy2 { meta: description = ""Detects PoisonIvy RAT variant"" author = ""CyberSecTeam"" date = ""2030-07-30"" strings: $s1 = ""poisonivy2"" nocase $s2 = ""rat_v3"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],s7t8u9v0w1x2y3z4a5b6
R488,Benign_Pcmanfm,"rule Benign_Pcmanfm { meta: description = ""Detects PCManFM file manager"" author = ""CyberSecTeam"" date = ""2030-08-01"" strings: $s1 = ""pcmanfm"" nocase $s2 = ""lxde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t8u9v0w1x2y3z4a5b6c7
R489,Andromeda2,"rule Andromeda2 { meta: description = ""Detects Andromeda botnet variant"" author = ""CyberSecTeam"" date = ""2030-08-05"" strings: $s1 = ""andromeda2"" nocase $s2 = ""gamarue_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],u9v0w1x2y3z4a5b6c7d8
R490,Benign_SpaceFM,"rule Benign_SpaceFM { meta: description = ""Detects SpaceFM file manager"" author = ""CyberSecTeam"" date = ""2030-08-10"" strings: $s1 = ""spacefm"" nocase $s2 = ""ignorantguru.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v0w1x2y3z4a5b6c7d8e9
R491,NecroBot2,"rule NecroBot2 { meta: description = ""Detects NecroBot botnet variant"" author = ""CyberSecTeam"" date = ""2030-08-15"" strings: $s1 = ""necrobot2"" nocase $s2 = ""frost_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],w1x2y3z4a5b6c7d8e9f0
R492,Benign_GnomeFiles,"rule Benign_GnomeFiles { meta: description = ""Detects GNOME Files manager"" author = ""CyberSecTeam"" date = ""2030-08-20"" strings: $s1 = ""gnome-files"" nocase $s2 = ""gnome.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x2y3z4a5b6c7d8e9f0g1
R493,Pushdo2,"rule Pushdo2 { meta: description = ""Detects Pushdo botnet variant"" author = ""CyberSecTeam"" date = ""2030-08-25"" strings: $s1 = ""pushdo2"" nocase $s2 = ""cutwail_v2"" condition: $s1 or $s2 }",Botnet,malicious,high,['Windows'],y3z4a5b6c7d8e9f0g1h2
R494,Benign_Konqueror,"rule Benign_Konqueror { meta: description = ""Detects Konqueror file manager"" author = ""CyberSecTeam"" date = ""2030-08-30"" strings: $s1 = ""konqueror"" nocase $s2 = ""kde.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z4a5b6c7d8e9f0g1h2i3
R495,Ramnit2,"rule Ramnit2 { meta: description = ""Detects Ramnit malware variant"" author = ""CyberSecTeam"" date = ""2030-09-01"" strings: $s1 = ""ramnit2"" nocase $s2 = ""worm_v2"" condition: $s1 or $s2 }",Worm,malicious,high,['Windows'],a5b6c7d8e9f0g1h2i3j4
R496,Benign_MidnightCommander,"rule Benign_MidnightCommander { meta: description = ""Detects Midnight Commander file manager"" author = ""CyberSecTeam"" date = ""2030-09-05"" strings: $s1 = ""mc"" nocase $s2 = ""midnight-commander.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b6c7d8e9f0g1h2i3j4k5
R497,Vawtrak2,"rule Vawtrak2 { meta: description = ""Detects Vawtrak malware variant"" author = ""CyberSecTeam"" date = ""2030-09-10"" strings: $s1 = ""vawtrak2"" nocase $s2 = ""neverquest_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],c7d8e9f0g1h2i3j4k5l6
R498,Benign_Ranger,"rule Benign_Ranger { meta: description = ""Detects Ranger file manager"" author = ""CyberSecTeam"" date = ""2030-09-15"" strings: $s1 = ""ranger"" nocase $s2 = ""ranger.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d8e9f0g1h2i3j4k5l6m7
R499,Dyre2,"rule Dyre2 { meta: description = ""Detects Dyre malware variant"" author = ""CyberSecTeam"" date = ""2030-09-20"" strings: $s1 = ""dyre2"" nocase $s2 = ""dyreza_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],e9f0g1h2i3j4k5l6m7n8
R500,Benign_Lf,"rule Benign_Lf { meta: description = ""Detects Lf file manager"" author = ""CyberSecTeam"" date = ""2030-09-25"" strings: $s1 = ""lf"" nocase $s2 = ""gokcehan.github.io/lf"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f0g1h2i3j4k5l6m7n8o9
R501,Tinba2,"rule Tinba2 { meta: description = ""Detects Tinba malware variant"" author = ""CyberSecTeam"" date = ""2030-09-30"" strings: $s1 = ""tinba2"" nocase $s2 = ""tinybanker_v2"" condition: $s1 or $s2 }",Banker,malicious,high,['Windows'],g1h2i3j4k5l6m7n8o9p0
R502,Benign_FarManager,"rule Benign_FarManager { meta: description = ""Detects Far Manager file manager"" author = ""CyberSecTeam"" date = ""2030-10-01"" strings: $s1 = ""far.exe"" nocase $s2 = ""farmanager.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],h2i3j4k5l6m7n8o9p0q1
R503,CoreBot2,"rule CoreBot2 { meta: description = ""Detects CoreBot malware variant"" author = ""CyberSecTeam"" date = ""2030-10-05"" strings: $s1 = ""corebot2"" nocase $s2 = ""stealer_v3"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],i3j4k5l6m7n8o9p0q1r2
R504,Benign_TotalCommander,"rule Benign_TotalCommander { meta: description = ""Detects Total Commander file manager"" author = ""CyberSecTeam"" date = ""2030-10-10"" strings: $s1 = ""totalcmd.exe"" nocase $s2 = ""ghisler.com"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],j4k5l6m7n8o9p0q1r2s3
R505,Kovter2,"rule Kovter2 { meta: description = ""Detects Kovter malware variant"" author = ""CyberSecTeam"" date = ""2030-10-15"" strings: $s1 = ""kovter2"" nocase $s2 = ""clickfraud_v2"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],k5l6m7n8o9p0q1r2s3t4
R506,Benign_DoubleCommander,"rule Benign_DoubleCommander { meta: description = ""Detects Double Commander file manager"" author = ""CyberSecTeam"" date = ""2030-10-20"" strings: $s1 = ""doublecmd.exe"" nocase $s2 = ""doublecmd.sourceforge.io"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",l6m7n8o9p0q1r2s3t4u5
R507,Nymaim2,"rule Nymaim2 { meta: description = ""Detects Nymaim malware variant"" author = ""CyberSecTeam"" date = ""2030-10-25"" strings: $s1 = ""nymaim2"" nocase $s2 = ""locky_v2"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],m7n8o9p0q1r2s3t4u5v6
